planner,object,initial_pose_seed,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,mean_action_execution_error_deg
ray_gpis,Bowl,4,0.6002612679044891,8.940498334745245,6.833339984936814,59.209546662979925
ray_gpis,Bowl,5,0.5326721510163784,6.1584889763762405,2.5736544825816257,64.62549525002771
ray_gpis,Bowl,6,0.4928019655646816,6.066287976438139,2.8833954117114535,37.90547897028441
ray_gpis,Bowl,7,0.5258839149717406,6.11516755662462,2.8169082818030873,45.352161146911996
ray_gpis,Bowl,8,0.6320466934118428,4.557505424235838,3.8325734081083236,70.70628567041277
ray_gpis,Bowl,9,0.5910452436703821,6.145095345876874,3.80674163800566,65.34936344018948
ray_gpis,Bowl,10,0.5727302831371646,5.009916744536896,2.6134184908083875,47.057011994334694
ray_gpis,Bowl,11,0.46242861469134394,11.285549718034922,6.644154156420178,47.68745206092683
ray_gpis,Bowl,12,0.613765675315886,6.073866745474716,2.2690673745039835,62.236155471652864
ray_gpis,Bowl,13,0.570757352790587,6.0022509145366945,5.206896969028855,61.24548779985029
ray_gpis,Bowl,14,0.5748246637376581,6.023691689442845,2.8816587554109745,52.99332319237453
ray_gpis,Corner,0,0.492988829954294,5.671418426445715,2.6846250892523162,74.76838709246807
ray_gpis,Corner,1,0.5799293054592788,9.11664950526201,4.622207970417873,65.36004295433554
ray_gpis,Corner,2,0.540089883893457,6.143548047081789,3.5844186670154223,54.80225037494315
ray_gpis,Corner,3,0.6593826408690734,4.254194328242723,2.512835790174979,69.53880602797942
ray_gpis,Corner,4,0.5736449504161788,12.77709080691073,6.476928505720773,53.74517482006398
ray_gpis,Corner,5,0.565126293927432,10.195570059219778,4.169674352671415,47.340403344296774
ray_gpis,Corner,6,0.6630024333640755,5.77470022175212,2.784474062497286,47.79889071979375
ray_gpis,Corner,7,0.5319145345144726,5.131961829813549,1.3760888632036936,75.969666675111
ray_gpis,Corner,8,0.6296228135848049,7.258959545009727,2.878862730231809,60.771782225373805
ray_gpis,Corner,9,0.5672153981955919,4.013249321670704,2.906265309677569,54.38717299674744
ray_gpis,Corner,10,0.5837208779097299,4.159304922584862,2.6932541887769634,75.06877097575796
ray_gpis,Corner,11,0.6079161084373227,4.120544515038189,2.198891991790394,52.00708577220663
ray_gpis,Corner,12,0.635778295747745,5.057653750757353,2.2762542706504525,58.827026396838036
ray_gpis,Corner,13,0.6516668064143665,6.159299275851493,4.06578332823531,44.468157999049865
ray_gpis,Corner,14,0.5712846496502274,5.209065397405892,5.465042491471668,53.80483527049262
ray_gpis,Cross,0,0.5734054821495427,6.537091457567146,2.610836196512761,62.82146995444633
ray_gpis,Cross,1,0.5157730611006698,6.699349734112745,4.951662238514646,48.04610465204814
ray_gpis,Cross,2,0.6222711747064004,9.401717241709726,4.218293629449354,69.88660422693968
ray_gpis,Cross,3,0.456767374716699,5.64349734966905,2.571281251182549,55.56872012676301
ray_gpis,Cross,4,0.5993766566425803,13.408374736760623,8.301309695361942,52.33909409963066
ray_gpis,Cross,5,0.5809532202859323,5.104125410742208,1.8628007575726306,33.66768031103764
ray_gpis,Cross,6,0.5681938889680246,5.832813399933386,2.2606692444648178,70.6421349974976
ray_gpis,Cross,7,0.5745090648458404,6.355626379091336,4.515057740436538,66.86973516675815
ray_gpis,Cross,8,0.5995280274095554,10.297115120756176,3.966139079235961,47.311329980448576
ray_gpis,Cross,9,0.545076361025996,5.009904758629065,3.483209796528639,47.284395627747266
ray_gpis,Cross,10,0.6043730381467064,4.06075474171044,2.3793087865950193,70.86387457614735
ray_gpis,Cross,11,0.5416359207765512,10.996272617808096,4.678889166555147,67.50076979539706
ray_gpis,Cross,12,0.5582850954644797,10.446011978178975,4.612240128946172,44.55792804805524
ray_gpis,Cross,13,0.5233949282902984,5.126381139502944,2.0062579089781285,53.996109713057976
ray_gpis,Cross,14,0.5983031946301269,5.796019412732375,2.4211259535134815,65.04189400524456
ray_gpis,Cube,0,0.5840695695749721,5.210321609962469,2.142854853692091,58.04629139118806
ray_gpis,Cube,1,0.5749186673107257,4.1152823855078395,2.7239180671294467,76.6613430623527
ray_gpis,Cube,2,0.5614760468052561,5.736344443297839,2.661887674336859,59.2289356359467
ray_gpis,Cube,3,0.6270760606122211,8.687993755451442,4.365252309649971,44.97072718177729
ray_gpis,Cube,4,0.5383592170045991,5.910741820269965,4.8659871373494985,38.16827634334063
ray_gpis,Cube,5,0.6017321714528873,5.425037621326436,2.821846795700013,74.30289966815218
ray_gpis,Cube,6,0.6082417524301368,4.609680560241284,2.5836687408472727,42.486058071590094
ray_gpis,Cube,7,0.5865310572834649,8.531557268917016,3.8091469002493064,72.65873339569303
ray_gpis,Cube,8,0.4867919213798641,10.513071121109332,3.2567821242040753,63.848437234267124
ray_gpis,Cube,9,0.5356449438650559,5.805353889441892,2.807224683867841,61.14889450174303
ray_gpis,Cube,10,0.5434511339795921,5.694126274898682,3.225977343610154,65.59141339370629
ray_gpis,Cube,11,0.5668282077156833,8.825309014605951,4.087191735988001,64.4623669484293
ray_gpis,Cube,12,0.5996023188912706,4.529008306181011,2.825578643607906,61.11675661479319
ray_gpis,Cube,13,0.58431711007051,5.505685025531631,1.9386943537029755,63.21487332131644
ray_gpis,Cube,14,0.5161829677312909,6.784859351128749,3.017241768721933,42.00815540345203
ray_gpis,Cylinder,0,0.5620170077399887,11.697071945173308,4.934025124938513,59.840591112073994
ray_gpis,Cylinder,1,0.6154762519665713,4.4250206521673645,2.200175551710022,53.63637642804247
ray_gpis,Cylinder,2,0.5560295695166296,11.504681508494961,5.753538861883774,50.696970639406686
ray_gpis,Cylinder,3,0.5611805699426561,4.7251685008502555,2.663939650473093,55.09655019006068
ray_gpis,Cylinder,4,0.5676452740635476,4.035417591479634,2.2569998065233627,47.31234431191642
ray_gpis,Cylinder,5,0.500495081515083,8.931796300079132,3.417935473582894,61.451079096801664
ray_gpis,Cylinder,6,0.6045500435906531,5.366593550536266,2.7067667944251643,61.38969577860125
ray_gpis,Cylinder,7,0.45650292173502843,7.853050342386777,5.056961081823891,57.10108369981013
ray_gpis,Cylinder,8,0.6260897848687881,16.72872826413956,7.66122666881178,61.0107104827425
ray_gpis,Cylinder,9,0.5991935985145657,5.60606837892944,2.8828262834362834,58.73922372532477
ray_gpis,Cylinder,10,0.581558809902542,5.968471216724997,2.210164803665195,62.19594493036376
ray_gpis,Cylinder,11,0.5689434793710776,4.4203256721997635,3.315007502596617,62.00318688392689
ray_gpis,Cylinder,12,0.5599655435187074,4.6172264742672136,3.0879172794468714,74.59873400058284
ray_gpis,Cylinder,13,0.5554135941529446,6.4825264916525045,2.871785626128753,57.05748875912623
ray_gpis,Cylinder,14,0.5819686052190621,7.081659604821179,4.209485529177354,48.85089898214535
ray_gpis,L_Shaped,0,0.5235336232085226,10.414091886649757,4.5454235239669405,44.775773082156334
ray_gpis,L_Shaped,1,0.6345379498521063,6.607545224197025,5.9571144151039945,64.40979245631958
ray_gpis,L_Shaped,2,0.6104279213919547,5.515876682408468,2.4991149104712878,75.24255618490523
ray_gpis,L_Shaped,3,0.5839171356532077,5.722440429292785,2.594056532555556,75.15491102218895
ray_gpis,L_Shaped,4,0.5761384774341541,5.189014455267063,1.7641271591857963,50.4713566960357
ray_gpis,L_Shaped,5,0.4905619245266391,4.880207080439432,2.8301810892207615,61.76856089379105
ray_gpis,L_Shaped,6,0.608692290473956,8.488020617463299,2.8560087414956823,44.02500414947309
ray_gpis,L_Shaped,7,0.5481048955862755,5.934267696663102,2.594007726358459,47.508962505936424
ray_gpis,L_Shaped,8,0.5543115390813195,12.320399249171892,5.362299400950556,45.84431258405801
ray_gpis,L_Shaped,9,0.5496408556974297,5.166139251258984,2.734129624807254,62.32282210542602
ray_gpis,L_Shaped,10,0.5537474162298206,6.0216891444365634,2.2905453900955903,65.25005678874832
ray_gpis,L_Shaped,11,0.6568768480441384,4.25242196141886,3.0756801920727694,41.3352392229945
ray_gpis,L_Shaped,12,0.5634971122066806,11.464924304089775,6.334505573599262,46.62280351025481
ray_gpis,L_Shaped,13,0.5499309631623438,5.832780556263941,2.877805682277672,84.72864644218893
ray_gpis,L_Shaped,14,0.5266687320621896,4.7297432879289865,2.433695547852438,34.42430089109139
ray_gpis,Thin_Irregular,0,0.6487816558023315,6.695872775771414,4.5758277076748515,54.263819552745645
ray_gpis,Thin_Irregular,1,0.6064805975899618,4.174434320328039,2.93459883907705,50.900886021438346
ray_gpis,Thin_Irregular,2,0.6401544146020088,12.160920055377078,5.339004392319828,46.614896422449945
ray_gpis,Thin_Irregular,3,0.5755086387383044,8.072529024444622,4.03006615322003,61.80166122238709
ray_gpis,Thin_Irregular,4,0.5946632735991839,5.319796465182879,2.7757053242726957,44.191230160357634
ray_gpis,Thin_Irregular,5,0.6243539577032268,10.386206971216682,4.891483613308669,60.91507375518222
ray_gpis,Thin_Irregular,6,0.6014691727603224,5.175288811057498,6.3856785874809505,53.11200704736956
ray_gpis,Thin_Irregular,7,0.5955237861913868,10.836553569387483,5.2052395555032085,72.74758824111743
ray_gpis,Thin_Irregular,8,0.6570339949011436,12.026112108029288,7.021522665300494,79.2874295635822
ray_gpis,Thin_Irregular,9,0.6419764667221868,4.676387516950526,3.5561883586892398,28.45457188722594
ray_gpis,Thin_Irregular,10,0.6390114092245868,5.706125355907115,2.834684281811547,80.64746439328482
ray_gpis,Thin_Irregular,11,0.6535975510122377,12.175702446477986,3.3994942755421094,77.20892713678805
ray_gpis,Thin_Irregular,12,0.6629697972913556,6.981738450835864,4.901367262397962,50.70358148624367
ray_gpis,Thin_Irregular,13,0.6545143016700316,4.960017516407712,2.2499688550200543,71.64835405502896
ray_gpis,Thin_Irregular,14,0.5881428399939713,7.01854702257716,1.963078639408233,42.76119693798287
ray_gpis,green_Pepper,0,0.5691932404620742,5.755886978052792,2.1459405954883537,30.935134110279524
ray_gpis,green_Pepper,1,0.495145258082387,5.24027332304635,2.597152984548088,67.60012609420602
ray_gpis,green_Pepper,2,0.5779297736420815,9.933780954347657,3.946428241890042,52.73845981338254
ray_gpis,green_Pepper,3,0.5859029698142325,5.545965404184965,2.2134273510983915,48.069879806241524
ray_gpis,green_Pepper,4,0.5835185462830541,5.048799599516606,2.4039638733871858,54.626502239930474
ray_gpis,green_Pepper,5,0.5068654347561491,3.5975614148562163,2.359649435692723,36.40777332884088
ray_gpis,green_Pepper,6,0.5258990161729125,8.068478160965117,4.075079178745415,51.68520266122829
ray_gpis,green_Pepper,7,0.6117617364656658,7.544037639492842,4.021272961628068,43.34587255610379
ray_gpis,green_Pepper,8,0.5717723148336533,14.71976214740485,8.161335239032478,33.6856233755816
ray_gpis,green_Pepper,9,0.5459647572841023,7.319431424182901,5.662994473890788,65.38737051721134
ray_gpis,green_Pepper,10,0.5897633027016267,5.353386150947373,2.743860423466693,82.38768739266757
ray_gpis,green_Pepper,11,0.5638240090905979,4.470112631030049,3.3310969403493513,40.59593742234449
ray_gpis,green_Pepper,12,0.617885019701626,6.0346423994151275,2.5109383660322546,51.44730597972286
ray_gpis,green_Pepper,13,0.7009994382360243,3.909800320996268,2.992059558513918,63.444178041953
ray_gpis,green_Pepper,14,0.590749844967806,8.998704156503132,3.1854644060229886,56.85131699626197
